stimulus,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
AQ778,5.696666667,5.566666667,1.066666667,0.133333333,1.166666667,0.333333333,1.033333333,0.6,0.866666667,0,0.8,0.766666667,0.333333333,0.1,0,0.966666667,0.433333333,0.333333333,0.3,0.066666667,0.233333333,0,0.2,0,0.1,0,0.1,0.1,0,0,0,0.5,0.266666667,0.033333333,0.1,0.566666667,0,0.633333333,0.1,0,0.133333333,0.066666667,0.3,0.333333333,0.066666667,0.166666667,0.233333333,0,0.266666667,0.366666667,0.466666667,0.6,0.233333333
AQ784,4.61,5.71,1.066666667,0.233333333,0.633333333,0.233333333,0.366666667,0.3,1.1,0.166666667,1.433333333,0,0.9,0.733333333,0.1,1.666666667,0,0.1,0,0,0.066666667,0,0,0,0,0,0,0.233333333,0,0,0,0.2,0.5,0.033333333,0.033333333,0.266666667,0,0.7,0.133333333,0,0,0,0.3,0,0.1,0.233333333,0.133333333,0.233333333,0.4,0.066666667,0.133333333,0.633333333,0
AQ794,6.296666667,5.35,0.966666667,0.3,0.366666667,0.1,0.566666667,0.166666667,0.266666667,0.533333333,0.1,0,0,0,0,0.366666667,0.166666667,0.066666667,0.333333333,0.033333333,0.333333333,1.5,2.366666667,0.1,1.6,0.233333333,0.066666667,0.4,0,0.133333333,0,0.1,0.1,0.066666667,0.1,0.4,0.066666667,1.1,0.233333333,0,0,0,0.5,0.5,0.133333333,0.033333333,0,0,0.066666667,0.133333333,0.133333333,0.166666667,0
AQ853,4.74,4.856666667,0.9,0.066666667,0.833333333,0,0.333333333,0.166666667,0.433333333,0.7,0.6,0,0.5,0.233333333,0.1,1.233333333,0.366666667,0.333333333,0.5,0.233333333,0.1,0.366666667,0.633333333,0.133333333,0.266666667,0,0.133333333,0.033333333,0.1,0.133333333,0.1,0.6,0.533333333,0,0.633333333,0.2,0.1,0.533333333,0,0,0.033333333,0.3,0,0,0.2,0,0,0.233333333,0.033333333,0.2,0.166666667,0.2,0.2
AF065,6.20625,4.609375,0.09375,0,0.1875,0.34375,0.09375,0.25,0.40625,0.03125,1.65625,0.40625,0.8125,0.84375,0.09375,1.1875,0.25,0.25,0.34375,0.21875,0,0.09375,0.78125,0,0.375,0.3125,0.15625,0.40625,0,0,0.15625,0.15625,0.53125,0,0,0.15625,0,0.34375,0.59375,0,0,0.21875,0,0.25,0,0.40625,0.125,0.46875,0.1875,0.625,0.09375,0.1875,0
AF301,6.559375,4.6125,0.1875,0.125,0.21875,0.125,0.40625,0.09375,0.34375,0.25,0.40625,0.09375,0.0625,0.125,0,0.59375,0.21875,0.34375,0.0625,0.0625,0.1875,0.75,0.9375,0,0.71875,0.25,0.125,0.3125,0,0,0,0.03125,0.15625,0,0,0.0625,0,0.8125,0.3125,0,0,0.125,0.375,0.71875,0,0.25,0.375,0.65625,0.3125,0.96875,0.34375,0.03125,0.15625
AF337,6.828125,4.659375,0.125,0.15625,0.1875,0.15625,0.25,0.03125,0.21875,0.28125,1.09375,0.03125,0.4375,0.84375,0.25,1.15625,0.125,0.1875,0.21875,0,0,0,0.125,0,0,0,0.125,0.03125,0.125,0,0.78125,0.40625,0.6875,0.0625,0,0.1875,0,0.96875,0.375,0,0.1875,0.28125,0,0.3125,0.375,0.25,0.21875,0.5625,0.09375,0.6875,0.1875,0.1875,0.03125
AF442,6.85625,3.246875,0.1875,0.15625,0.15625,0,0,0.09375,0.53125,0.125,0.4375,0.09375,0,0.15625,0.0625,0.8125,0.5,0.125,0.0625,0.15625,0.09375,0,0.03125,0,0.34375,0.125,0.09375,0.3125,0.09375,0.0625,0.4375,0.21875,0.65625,0.1875,0,0.4375,0,0.9375,0.4375,0,0.09375,0.53125,0.25,0.59375,0.15625,0.03125,0.28125,1,0.15625,0.65625,0.625,0.21875,0.46875
AF469,6.55625,4.696875,0.375,0.78125,0.59375,0.25,0.3125,0.3125,0.5625,0.59375,0.625,0.4375,0.09375,0.375,0,1.03125,0.1875,0.125,0.15625,0.1875,0,0,0,0,0.09375,0,0.09375,0.53125,0,0,0,0.09375,0.09375,0,0,0,0.0625,0.5,0.53125,0,0,0,0.1875,0.5,0,0.5,0.46875,0.1875,0.40625,0.4375,0.65625,0.34375,0.1875
AF502,6.640625,5.303125,0.03125,0,0.5,0.5625,0.125,0.375,0.46875,0.375,1.53125,0.0625,0.6875,0.75,0.1875,1.46875,0.15625,0.34375,0.09375,0,0.03125,0,0.25,0,0.15625,0.125,0,0.125,0,0,0.125,0,0.15625,0,0,0,0,0.34375,0.4375,0,0,0,0.0625,0.09375,0,0.53125,0.4375,0.28125,0.25,1.0625,0.53125,0,0
AF737,6.75,5.096875,0.03125,0,0.28125,0.34375,0.09375,0.46875,0.84375,0.3125,1.71875,0,0.46875,0.90625,0.28125,1.65625,0.34375,0.59375,0.15625,0,0,0,0,0,0,0,0,0.09375,0.0625,0,0.15625,0,0.4375,0,0,0,0,0.15625,0.40625,0,0,0,0,0.5625,0,0.46875,0.625,0.4375,0.1875,0.71875,0.40625,0,0.09375
AG086,5.61,5.88,0.2,0,0.333333333,2.066666667,0.266666667,0.266666667,0.266666667,0.3,1.133333333,0.066666667,0.333333333,0.333333333,0,1.8,0.233333333,0.6,0.166666667,0,0,0,0,0,0,0,0,0,0.066666667,0,0.1,0.1,0.166666667,0.1,0,0,0,0.4,0.066666667,0,0,0,0.1,0.133333333,0,0.3,0.966666667,0.066666667,0,0.033333333,0.1,0,0.166666667
AG258,6.653333333,4.146666667,0.666666667,0.133333333,0.566666667,0.1,0.6,0.433333333,0.133333333,0.1,0.466666667,0.1,0,0.133333333,0.1,0.666666667,0.133333333,0.066666667,0.1,0.066666667,0.3,0.266666667,0.033333333,0.233333333,0.066666667,0.2,0.1,0.066666667,0,0,0,0,0.133333333,0.3,0.933333333,0.333333333,0.666666667,1,0.366666667,0,0.066666667,0.266666667,0,0.2,0.3,0.3,0.6,0.533333333,0,0.533333333,0.533333333,0.066666667,0.233333333
AG346,5.87,6.026666667,0.133333333,0.133333333,0.633333333,2.166666667,0.433333333,0.166666667,0.233333333,0.2,1.366666667,0.166666667,0.366666667,0.233333333,0,2.033333333,0.2,0.4,0.433333333,0,0,0,0.1,0,0.133333333,0,0,0.066666667,0,0,0,0.066666667,0.233333333,0,0.133333333,0,0,0.2,0.1,0,0,0,0.1,0,0,0.366666667,0.633333333,0.133333333,0,0.466666667,0.1,0.066666667,0
AG394,5.426666667,5.336666667,0.166666667,0,0.4,0.6,0.066666667,0.133333333,0.4,0.3,1.233333333,0.066666667,0.266666667,0.733333333,0.1,1,0.1,0.266666667,0.1,0,0,0,0.1,0,0.133333333,0,0,0,0.066666667,0.1,0,0.033333333,0.166666667,0,0.166666667,0.066666667,0,0.366666667,0.3,0.1,0,0,0.166666667,0.3,0,1.666666667,0.8,0.266666667,0,0.533333333,0,0.033333333,0
AG422,5.976666667,6.036666667,0.433333333,0,0.966666667,0.1,0.366666667,0.4,1.4,0,1,1.6,0.6,0.4,0.133333333,1.2,0.133333333,0.366666667,0.166666667,0.1,0.066666667,0.066666667,0.1,0,0,0,0,0.033333333,0,0,0,0,0.1,0,0,0,0.1,0.266666667,0.3,0,0,0,0,0.333333333,0,0.466666667,0.366666667,0.066666667,0,0.433333333,0.066666667,0,0
AG454,6.713333333,4.816666667,0.433333333,0.3,0.733333333,0.3,0.6,0.433333333,0.366666667,0.4,0.766666667,0.366666667,0.233333333,0.333333333,0.1,1.1,0.1,0.4,0.133333333,0,0.133333333,0.066666667,0,0,0.166666667,0.133333333,0,0.266666667,0,0.1,0,0.066666667,0.166666667,0,0,0,0.1,0.733333333,0.5,0,0,0,0.066666667,0,0,0.433333333,0.466666667,0.5,0.066666667,1.033333333,0.266666667,0.533333333,0.433333333
AG530,6.25,5.346666667,0.333333333,0,1,0.3,0.466666667,0.2,1.333333333,0.066666667,0.9,0.8,0.633333333,0.7,0.133333333,0.933333333,0.366666667,0.266666667,0.366666667,0,0,0,0.133333333,0,0.333333333,0,0,0,0,0,0,0,0.033333333,0.066666667,0,0,0,0.333333333,0.066666667,0,0,0,0.066666667,0.566666667,0.033333333,0.766666667,0.366666667,0.333333333,0.066666667,0.433333333,0.2,0,0
AG619,5.85,5.286666667,0.166666667,0,0.533333333,0.766666667,0.5,0.666666667,0.066666667,0.133333333,0.866666667,0.133333333,0.1,0.7,0,1.1,0.133333333,0.366666667,0.433333333,0.033333333,0.1,0.2,0.066666667,0,0.2,0.033333333,0.033333333,0,0,0,0,0,0.066666667,0,0,0,0,0.7,0.166666667,0,0,0,0.5,0.766666667,0,0.533333333,0.933333333,0.3,0.066666667,0.833333333,0.7,0,0.333333333
AG677,5.313333333,5.293333333,0.233333333,0,0.4,0.2,0.366666667,0.1,0.666666667,0.333333333,1.366666667,0.2,0.633333333,1.2,0.2,1.2,0.166666667,0.133333333,0.433333333,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0.066666667,0.166666667,0,0,0,0,0.366666667,0.233333333,0,0,0,0.166666667,0.233333333,0,0.8,0.366666667,0.233333333,0,0.433333333,0.4,0,0.133333333
AG724,6.53,5.716666667,0.1,0.1,0.5,1.2,0.133333333,0,0.4,0.233333333,1.166666667,0.166666667,0.633333333,0.666666667,0,1.433333333,0.333333333,0.4,0.233333333,0.066666667,0,0,0,0,0.033333333,0.1,0,0,0,0.033333333,0,0,0.166666667,0,0,0,0,0.166666667,0.3,0,0,0,0,0.333333333,0,0.766666667,0.966666667,0.366666667,0,0.5,0.233333333,0,0.2
AG742,5.413333333,5.236666667,0.166666667,0,0.766666667,0.4,0.3,0.1,1.2,0.3,0.933333333,0.3,0.1,0.833333333,0.166666667,1.466666667,0.1,0.366666667,0.266666667,0,0.033333333,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0,0,0,0.033333333,0.033333333,0,0,0,0.033333333,0.633333333,0.133333333,0,0,0,0.133333333,0.133333333,0,1.1,0.3,0.2,0.033333333,0.466666667,0.566666667,0.166666667,0
AG862,6.106666667,6.183333333,0.433333333,0.2,1,0.266666667,0.3,0.366666667,1.633333333,0.1,0.533333333,1.133333333,0.533333333,0.466666667,0.1,1,0.1,0.233333333,0.233333333,0,0.033333333,0,0,0,0,0,0.066666667,0.2,0,0,0,0.1,0,0,0,0,0.1,0.133333333,0.1,0.033333333,0,0,0,0.133333333,0,0.533333333,0.133333333,0,0,0.366666667,0.066666667,0.066666667,0
AG874,5.796666667,5.676666667,0.2,0,0.4,1.966666667,0.2,0.2,0.6,0.1,0.8,0,0.333333333,0.566666667,0.066666667,1.7,0.2,0.3,0.366666667,0,0,0,0,0,0.2,0,0,0.033333333,0,0.1,0,0.133333333,0.166666667,0,0.033333333,0,0,0.4,0,0,0,0,0,0.133333333,0,0.433333333,0.6,0.166666667,0.066666667,0.166666667,0.333333333,0,0.2
AG875,5.723333333,5.423333333,0.2,0.266666667,0.166666667,0.866666667,0.3,0.266666667,0.333333333,0.733333333,0.566666667,0.1,0,0.2,0.1,1.333333333,0.3,0.566666667,0.6,0.1,0.066666667,0,0.033333333,0.066666667,0.133333333,0,0,0.133333333,0,0,0,0,0,0.033333333,0.066666667,0,0.066666667,0.933333333,0.466666667,0,0,0.1,0.266666667,0.7,0,0.433333333,0.233333333,0.1,0.166666667,0.733333333,0.766666667,0.166666667,0.366666667
AG982,6.12,5.91,0.433333333,0,0.366666667,2.233333333,0,0.166666667,0.333333333,0.366666667,1.033333333,0.066666667,0,0.566666667,0,1.966666667,0.266666667,0.433333333,0.3,0,0,0,0.1,0,0.066666667,0.033333333,0,0,0,0.066666667,0,0.066666667,0.366666667,0.033333333,0,0.133333333,0,0.366666667,0.1,0,0,0.066666667,0.066666667,0.066666667,0,0.233333333,0.533333333,0.1,0,0.466666667,0.1,0,0.1
AG989,5.753333333,5.293333333,0.233333333,0,0.3,0.233333333,0.133333333,0.2,0.5,0.233333333,1.4,0.066666667,0.3,0.6,0.1,1.066666667,0.066666667,0.166666667,0.3,0.166666667,0.066666667,0.033333333,0,0,0.1,0,0,0,0,0,0,0.2,0.066666667,0.033333333,0,0.066666667,0,0.633333333,0.033333333,0,0,0,0.3,0.4,0.133333333,0.833333333,0.533333333,0.066666667,0,0.633333333,0.5,0.133333333,0
AH007,6.013333333,4.98,0.2,0,0.4,0.366666667,0.233333333,0.133333333,0.5,0.366666667,1.366666667,0.1,0.433333333,0.733333333,0.166666667,1.333333333,0.366666667,0.4,0.3,0.1,0,0,0.066666667,0,0.1,0,0,0.3,0.033333333,0,0.3,0.1,0.4,0.133333333,0,0,0,0.633333333,0.233333333,0,0.033333333,0,0.266666667,0.5,0.166666667,0.833333333,0.166666667,0.2,0.166666667,0.933333333,0.2,0.1,0.166666667
AH100,6.386666667,4.376666667,0.166666667,0,0.333333333,0.166666667,0.233333333,0.166666667,0.566666667,0.366666667,0.8,0.066666667,0.533333333,0.466666667,0.133333333,1.1,0.6,0.133333333,0.233333333,0,0.033333333,0.066666667,0.2,0,0.5,0.166666667,0.1,0.6,0.233333333,0.066666667,0.766666667,0.266666667,0.633333333,0.233333333,0,0.1,0,0.766666667,0.166666667,0,0.166666667,0.1,0.2,0.4,0.3,0.366666667,0.4,0.1,0,0.233333333,0.066666667,0.266666667,0.1
AH174,6.173333333,5.73,0.366666667,0,0.533333333,0.666666667,0.3,0.2,0.733333333,0.366666667,1.066666667,0,0.633333333,0.6,0,1.466666667,0.4,0.233333333,0.633333333,0.2,0.033333333,0,0,0.1,0,0,0.1,0.2,0,0,0,0.2,0.2,0,0,0,0.066666667,0.3,0.1,0,0,0,0,0.266666667,0,0.566666667,0.966666667,0,0,0.733333333,0.366666667,0.1,0.166666667
AH203,6.616666667,4.386666667,0.233333333,0.066666667,0.333333333,0.533333333,0.466666667,0,0.733333333,0.7,0.8,0.133333333,0.433333333,0.433333333,0,1.1,0.266666667,0.366666667,0.166666667,0,0,0,0,0,0.066666667,0,0.233333333,0.266666667,0.233333333,0.133333333,0.633333333,0.6,0.533333333,0.166666667,0,0.066666667,0,0.666666667,0.766666667,0,0.2,0.233333333,0.066666667,0.2,0,0.5,0,0.133333333,0,0.4,0.166666667,0.1,0.033333333
AH286,5.433333333,5.093333333,0.4,0.066666667,0.233333333,0.166666667,0.266666667,0.2,0.6,0.066666667,0.533333333,0,0,0.133333333,0,0.9,0.466666667,0.266666667,0.533333333,0,0.066666667,0.1,0.3,0.033333333,0.133333333,0,0,0.633333333,0,0,0,0.066666667,0.1,0,0,0.133333333,0.2,1.2,0.266666667,0,0,0.033333333,0.2,0.3,0,0.933333333,0.666666667,0.066666667,0,0.433333333,0.633333333,0.166666667,0.366666667
AH664,6.7,4.196666667,0.2,0,0.233333333,0,0.333333333,0.066666667,0.633333333,0.366666667,0.933333333,0.1,0.266666667,0.233333333,0,0.866666667,0.433333333,0.433333333,0.366666667,0,0.033333333,0.033333333,0.066666667,0,0.066666667,0,0.066666667,0.533333333,0.233333333,0.2,1.033333333,0.4,0.7,0.333333333,0,0.3,0,0.833333333,0.333333333,0,0.233333333,0.166666667,0.266666667,0.266666667,0.2,0.4,0.3,0.233333333,0,0,0.2,0,0.1
AH720,6.266666667,5.256666667,0.233333333,0,0.433333333,0.333333333,0.166666667,0,0.866666667,0.4,1.266666667,0.066666667,0.7,0.933333333,0.233333333,1.3,0.233333333,0.266666667,0.133333333,0,0,0,0.1,0,0,0,0,0.066666667,0,0,0.1,0,0.266666667,0,0,0,0,0.5,0.266666667,0,0,0.033333333,0,0.066666667,0,0.633333333,0.6,0.533333333,0.133333333,0.833333333,0.333333333,0.233333333,0.1
AH877,6.483333333,4.22,0.2,0,0.3,0,0.333333333,0.2,0.4,0.1,0.733333333,0,0.633333333,0.5,0.133333333,1.1,0.466666667,0.566666667,0.366666667,0.033333333,0.133333333,0.066666667,0,0,0.1,0,0.2,0.666666667,0.3,0,0.966666667,0.6,0.2,0.133333333,0,0.4,0,0.733333333,0.533333333,0.166666667,0.266666667,0.066666667,0.1,0.366666667,0.1,0.3,0,0.566666667,0,0.5,0.2,0.133333333,0.133333333
AH941,5.683333333,4.56,0.266666667,0.033333333,0.7,0.333333333,0.566666667,0.433333333,0.233333333,0.166666667,0.3,0,0,0.233333333,0,0.7,0.4,0.366666667,0.333333333,0.333333333,0.033333333,0,0.133333333,0,0,0.166666667,0,0.4,0,0,0,0.266666667,0.233333333,0.3,0.133333333,0.133333333,0,0.633333333,0.266666667,0,0,0,0.433333333,0.333333333,0.033333333,0.9,0.266666667,0.2,0,0.2,0.566666667,0.133333333,0.6
AI142,5.796428571,5.557142857,0.142857143,0,0.857142857,0,0.25,0.357142857,1.464285714,0.178571429,0.535714286,0.25,0,0.214285714,0.178571429,1.178571429,0.214285714,0.107142857,0.214285714,0.107142857,0.178571429,0.678571429,0.821428571,0.035714286,1,0,0.107142857,0.25,0,0.25,0.178571429,0.142857143,0,0,0,0.285714286,0,0.285714286,0.107142857,0,0,0,0.071428571,0.107142857,0.142857143,0.178571429,0,0,0.142857143,0.107142857,0.071428571,0.392857143,0.071428571
AI242,5.442857143,5.182142857,0.285714286,0.035714286,0.5,0.071428571,0.5,0.464285714,0.964285714,0.214285714,0.75,0.178571429,0.142857143,0.285714286,0.071428571,1.071428571,0.178571429,0.071428571,0.535714286,0.178571429,0.142857143,0.285714286,0.035714286,0,0.428571429,0.107142857,0.142857143,0.607142857,0.142857143,0.142857143,0.285714286,0.107142857,0.142857143,0.071428571,0,0,0.107142857,0.178571429,0.035714286,0,0,0,0.071428571,0.428571429,0.035714286,0.25,0,0.071428571,0.321428571,0.142857143,0.214285714,0.178571429,0.035714286
AI273,5.853571429,5.239285714,0.035714286,0.071428571,0.285714286,0.214285714,0.071428571,0,0.642857143,0.285714286,2.178571429,0.25,0.428571429,1.321428571,0.214285714,1.642857143,0.285714286,0.214285714,0.25,0.107142857,0,0.285714286,0.142857143,0.107142857,0.25,0,0,0.285714286,0,0,0.071428571,0.178571429,1.071428571,0,0,0,0,0.107142857,0.071428571,0,0,0.214285714,0,0,0.214285714,0.428571429,0.25,0.178571429,0,0.035714286,0.285714286,0,0.107142857
AI347,5.15862069,5.462068966,0.172413793,0,0.586206897,0.068965517,0.275862069,0.448275862,1.275862069,0.068965517,1.586206897,0.517241379,0.137931034,0.413793103,0.172413793,1.137931034,0.172413793,0.275862069,0.068965517,0,0,0.137931034,0.137931034,0,0.137931034,0.068965517,0.206896552,0.310344828,0,0,0.172413793,0.172413793,0.310344828,0,0,0,0.034482759,0.206896552,0,0,0.034482759,0,0.137931034,0.310344828,0,0.24137931,0.034482759,0.172413793,0.310344828,0.206896552,0.275862069,0.172413793,0
AI376,5.893103448,5.665517241,0.517241379,0.172413793,0.379310345,0,0.310344828,0.310344828,0.310344828,0,0.482758621,0.172413793,0,0.068965517,0.034482759,0.793103448,0.24137931,0.137931034,0.103448276,0.068965517,0,1.482758621,2.586206897,0,1.034482759,0.24137931,0.206896552,0.172413793,0.034482759,0.379310345,0.310344828,0.068965517,0.034482759,0,0,0.172413793,0,0.103448276,0.034482759,0,0,0,0,0.206896552,0,0,0.034482759,0,0.172413793,0.206896552,0.24137931,0.206896552,0
AI453,5.707142857,5.703571429,0,0,0.392857143,0.035714286,0.035714286,0,0.607142857,0,2.285714286,0.178571429,0.571428571,1.428571429,0,1.214285714,0.107142857,0.178571429,0.321428571,0.107142857,0.071428571,0,0.214285714,0,0.107142857,0,0,0,0,0,0.392857143,0.071428571,0.964285714,0,0,0.285714286,0.142857143,0.035714286,0,0,0,0.428571429,0,0,0.178571429,0.5,0.035714286,0.035714286,0,0.357142857,0.035714286,0,0.071428571
AI665,4.403571429,5.289285714,0.25,0.035714286,0.214285714,0.071428571,0.357142857,0,0.642857143,0.178571429,1.178571429,0.107142857,0.178571429,0.642857143,0.25,0.857142857,0.321428571,0.357142857,0.392857143,0.035714286,0,0.392857143,0.25,0.214285714,0,0.178571429,0,0.285714286,0,0.035714286,0.107142857,0,0.821428571,0.035714286,0.071428571,0.071428571,0,0.142857143,0.035714286,0,0,0.392857143,0,0,0.178571429,0.178571429,0,0,0.107142857,0.107142857,0.071428571,0,0
AI681,5.525,5.235714286,0,0.071428571,0.107142857,0.107142857,0.142857143,0,0.5,0,2.785714286,0.107142857,0.428571429,0.928571429,0.214285714,1.285714286,0.178571429,0.214285714,0.071428571,0,0,0.071428571,0.071428571,0,0.071428571,0.071428571,0,0.285714286,0.035714286,0,0.25,0.428571429,0.964285714,0,0,0,0,0,0,0,0,0.214285714,0,0.107142857,0.214285714,0.607142857,0,0,0,0.107142857,0,0,0
AI768,5.379310345,5.24137931,0.275862069,0.034482759,0.620689655,0.206896552,0.413793103,0,0.482758621,0.103448276,1.724137931,0.068965517,0.24137931,0.689655172,0,0.827586207,0,0,0.310344828,0.068965517,0,0.310344828,0.103448276,0,0,0.103448276,0,0,0,0,0.275862069,0.24137931,0.793103448,0,0.275862069,0.24137931,0,0.137931034,0,0,0.206896552,0.206896552,0,0.103448276,0.172413793,0.448275862,0.137931034,0,0,0.379310345,0,0.068965517,0.103448276
AI780,5.860714286,5.457142857,0.142857143,0,0.178571429,0,0.321428571,0.178571429,0.464285714,0,0.928571429,0.392857143,0,0.142857143,0,1.357142857,0.321428571,0.25,0.357142857,0.107142857,0,1.285714286,2.285714286,0.071428571,0.535714286,0,0.142857143,0.321428571,0.107142857,0.678571429,0.142857143,0.178571429,0,0,0,0.178571429,0,0.214285714,0.035714286,0,0,0,0.142857143,0,0,0.035714286,0,0,0,0.107142857,0.178571429,0,0
